suid,capturetime,headline,all_topics,all_people,flagged_people_ids,flagged_people_keys,score,relevant,autolabeler_id,predicted_label,predicted_label_confidence
R2ZKSUDWX2PS,2021-11-22T18:31:42.124+00:00,*BIDEN: NEED STABILITY AND INDEPENDENCE OF FEDERAL RESERVE,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,13387985;15046536;6578401,13387985,biden,-1,1,b593f61de466456b8a66a32764307880,-1,1.0
KYCSMG1A1I4I,2010-02-24T16:03:52.995+00:00,*GEITHNER SAYS HE `WILL NEVER' COMMENT ON FED'S MONETARY POLICY,BNALL;BNK;BNSTAFF;BON;BUD;BUSINESS;CBM;CECO;CEN;CNG;COS;CRUNCH;ECO;ECOINDIC;FED;FEDSPEAK;FEDSPKHEAD;FIALL;FIASST;FIN;FINMIN;FISUB;FLASHG7;FRX;G10MEMB;G7ECOS;G7MEMB;G8;GBN;GEN;GOV;GOVMISC;HEADS;INDUSTRIES;INF;INTERNAL;MARKETS;MISC;MMK;MSCINAMER;MSCIWORLD;NOB;NORTHAM;POL;POLNEWS;RIF;SPREGIONS;SRCRANK1;TARP;TRE;US;USB;USECO;USGOV;WASHNEWS;WORLD,1645812;1867829,1645812,geithner,-3,1,cb78e716d75c4abbaba564acc972c87d,1,1.0
KX7YWQ1A1I4H,2010-02-02T14:58:02.376+00:00,"*DARLING SAYS U.K. TARGETS INFLATION, NOT EXCHANGE RATES",BNALL;BNSTAFF;BUD;BUSINESS;CECO;ECO;ECOINDIC;EUROPE;FIALL;FIASST;G10MEMB;G7ECOS;G7MEMB;GEN;GOV;GOVMISC;HEADS;INF;INTERNAL;MISC;MSCIDVEUR;MSCIWORLD;POL;RIF;SPREGIONS;SRCRANK1;UK;UKECO;UKGOV;WORLD,13391146;1711120,13391146,darling,0,1,2d02a5f5eccc45e1af0c4a5fcee156b8,0,1.0
KZSEVX1A1I4K,2010-03-24T13:02:21.539+00:00,*DARLING SAYS ALCOHOL DUTY TO BE INCREASED TO 2% ABOVE INFLATION,BNALL;BNK;BOE;BON;BUD;BUSINESS;CBM;CECO;CEN;COS;CP;ECO;ECOINDIC;ESCB;EUROPE;FIALL;FIASST;FIN;FISUB;FLASHG7;FRX;G10MEMB;G7ECOS;G7MEMB;G8;GBN;GEN;GLT;GOV;GOVMISC;HEADS;INDUSTRIES;INF;INTERNAL;MARKETS;MISC;MMK;MSCIDVEUR;MSCIWORLD;POL;RIF;SPREGIONS;SRCRANK1;UK;UKECO;WORLD,13391146;15937864,13391146,darling,-9999,0,92be93a067d6462da6314d9f912050d6,0,0.9
MT2MUM1A1I4I,2013-09-13T15:54:22.814+00:00,"*OBAMA WON'T NAME NEW FED CHAIR NEXT WEEK, CNBC'S HARWOOD SAYS",BGOVBILLGO;BIZNEWS;BONDWIRES;ESGRES;HEADS;MGMTCHG;RIF;SRCRANK1;BGOVCODES;BUSINESS;COS;MISC;WNEWS,15126358;3296948,3296948,obama,-9999,0,04b05c25d2614ef4b8c652fc98909bde,-9999,0.95
OH3J836S972L,2016-11-23T13:09:39.534+00:00,*HAMMOND: 2021-2022 SPENDING PLANS TO GROW IN LINE W/ INFLATION,GBN;GLT;ACEXCLUDE;UKGOV;GEN;EUROPE;HEADS;CECO;RIF;BIZNEWS;BUSINESS;FINMIN;MARKETS;GOVMISC;UKTRE;MSCIDVEUR;FRX;GOV;BON;MSCIWORLD;ECO;G7ECOS;UK;TAX;CBM;UKECO;BUD;FINNEWS;METALKEY;GBN;GLT;ACEXCLUDE;CMDKEY;UKGOV;EUROPE;GEN;CECO;HEADS;POLIRISK;WORLD;RIF;DEBTKEY;SPREGIONS;BIZNEWS;BUSINESS;NRGKEY;BGOVCODES;AGRKEY;FISUB;FINMIN;DEVECO;MARKETS;SRCRANK1;GOVMISC;BONDWIRES;CMDGLOMAC;MISC;G7MEMB;G10MEMB;FIASST;FXKEY;EMEAREGION;ECOSTAT;FIALL;UKTRE;MSCIDVEUR;FRX;ECOINDIC;GOV;OILKEY;RATESKEY;BON;GLOBALMACR;MSCIWORLD;INF;ECO;G7ECOS;UK;TAX;CBM;UKECO;BUD;EQUITYKEY;CREDITKEY;BGOVBILLGO;FINNEWS,1645371;6269200,1645371,hammond,-9999,0,84eab0db329d41d9bda1b36bcdb1c586,1,1.0
PK90BNT0AFB4,2018-12-24T15:57:23.385+00:00,"*TRUMP SAYS FED DOESN'T UNDERSTAND STRONG DOLLAR, TRADE WARS",ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BUSINESS;HEADS;MARKETS;BFWGOV;GOV;US;EXE;HOT;TOP;RIF;BFWDC;MSCINAMER;FINNEWS;FIRSTWORD;BFW;METALKEY;ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;FXMARKET;MISC;MARKETS;BFWGOV;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;EXE;BGOVBILLGO;HOT;MAJOR;TOP;WORLD;FXKEY;DEVECO;OILKEY;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;FRX;TIMENI;INMONEY;MTGEKEY;CMDKEY;SRCRANK1;TIMECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;RATESKEY;INEQUITY,1252249;15038944,1252249,trump1,-9999,0,7c3408fef06140928cac33566c1dc2b0,2,1.0
PDRZCV6TTDS0,2018-08-20T19:55:44.237+00:00,*TRUMP SAYS 'I SHOULD BE GIVEN SOME HELP BY THE FED': REUTERS,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;MEDIATWT;G7ECOS;MARKETS;BFWGOV;GOV;US;VELOCITY;USECO;ALLFND;RTRSTWEET;GOVMISC;CEN;BBTWTLIGHT;BFWDC;SDMHANDLE;CECO;ECO;MSCINAMER;FINNEWS;BBPICKS;FED;HEDGE;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;MEDIATWT;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;VELOCITY;AGRKEY;USECO;BGOVBILLGO;ALLFND;WORLD;RTRSTWEET;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;BBTWTLIGHT;G10MEMB;BFWDC;BROKERLITE;SDMHANDLE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;BBPICKS;FED;HEDGE;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,18253259;1252249,1252249,trump1,1,1,3b911acfddc4410c8c72d53e1c938a73,1,0.95
R60D02T1UM0W,2022-01-20T12:21:38.602+00:00,*DEESE: FED NOMINEES NEED TO BE CONFIRMED WITHOUT DELAY,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;POL;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,15947222;16448941,15947222,deese,-9999,0,53a1d5c80f1d49e681560905c89b8acb,-9999,1.0
PV9MQHDWRGG0,2019-07-26T20:11:05.378+00:00,*TRUMP SAYS FED ACTED `TOO SOON AND TOO VIOLENTLY',BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;17946588,1252249,trump1,1,1,140cb2c827434e2fbe16a4eda6989994,2,0.95
RLHPG7T0G1KW,2022-11-17T11:33:43.377+00:00,*HUNT: OBR SAYS 'GLOBAL FACTORS' ARE PRIMARY CAUSE OF INFLATION,BIZNEWS;MSCIWORLD;ACEXCLUDE;HEADS;GOV;RIF;EUROPE;UKTRE;UKGOV;UK;MSCIDVEUR;FINMIN;BIZNEWS;MSCIWORLD;GLOBALMACR;ECOSTAT;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;INF;MISC;FIALL;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;WORLD;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;EUROPE;ECOINDIC;SRCRANK1;ECO;BGOVCODES;UKTRE;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;WEU;FIASST;FINMIN,15939400;21166496,15939400,hunt,0,1,953def4c246e48ff9d524e11e5f95c90,0,0.9
LRIVIN1A1I4I,2011-09-14T17:06:23.226+00:00,*OBAMA SAYS `FED UP' WITH `GAME-PLAYING' IN `NATIONAL EMERGENCY',BNALL;BNSTAFF;BON;BUD;BUSINESS;CECO;CNG;COS;CST;ECO;EXE;FIN;FINNEWS;G7ECOS;GEN;GOV;GOVMISC;HEADS;INF;MARKETS;MSCINAMER;MSCIWORLD;NC;NORTHAM;POL;RIF;SRCRANK1;STIMULUS;TAX;UNEMPLOY;US;USECO;USGOV;USSE;USSO;CRUNCH;ECOINDIC;ESG;ESGCOUNT;ESGLABOR;ESGSOC;FIALL;FIASST;G10MEMB;G7MEMB;INDUSTRIES;LABOR;MISC;SPREGIONS;WORLD,1711776;3296948,3296948,obama,-9999,0,be06b4654277443b86e39ef69392f8a2,-9999,1.0
N0HBV96JTSG3,2014-02-04T16:16:22.065+00:00,*OSBORNE SAYS CARNEY SPEECH DEMOLISHED SALMOND'S ARGUMENTS,BGOVBILLGO;BIZNEWS;BNK;BON;BONDWIRES;BUSINESS;CBM;CECO;COS;ECO;EQUITYKEY;EUROPE;FIN;FINMIN;FINNEWS;FRX;FXKEY;G7ECOS;GBN;GLOBALMACR;GLT;GOV;GOVMISC;HEADS;MARKETS;MSCIDVEUR;MSCIWORLD;RIF;SCOTS;SRCRANK1;UK;UKECO;UKGOV;UKTRE;BGOVCODES;CREDITKEY;DEBTKEY;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;GEN;INDUSTRIES;MISC;POLIRISK;RATESKEY;SPREGIONS;WORLD,3400920;4149228,4149228,osborne,0,1,5a0be7b6f55e4e148ada29324a7ea26e,-9999,1.0
R05F72DWX2Q3,2021-09-28T14:35:27.064+00:00,*YELLEN: AGREE HAVING A BLACK WOMAN ON FED BOARD WOULD BE GOOD,BIZNEWS;CNG;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;US;EQUALITY;BLM;USECO;POL;GOVMISC;CEN;RIF;TRE;FRX;RCE;CECO;ECO;MSCINAMER;FINNEWS;FED;BON;GBN;FINMIN;METALKEY;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;GOV;US;REGIONFILT;EQUALITY;CREDITKEY;RUNEWS;EQUITYKEY;BLM;AGRKEY;USECO;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;ESGRES;TRE;FRX;RCE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;DIVERSITY;BON;G8;RATESKEY;GBN;FIASST;FINMIN,1442491;15046536;18866274,1442491,yellen,-9999,0,79968f0d5634456aa122d88da9aae48e,0,0.8
Q4TQXN6JTSEK,2020-01-28T15:56:11.565+00:00,*TRUMP: THE FED SHOULD GET SMART & LOWER THE RATE,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;POL;CEN;BFWDC;MSCINAMER;BIZNEWS;RATEPICK;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;CBINTER;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;FXKEY;DEVECO;CEN;G10MEMB;GEN;BFWDC;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;CBRATES;BZNEWS;DC;FED;MONETARY;SPREGIONS;POLIRISK;FIRSTWORD;BON;RATESKEY;FIASST,1252249;15038944,1252249,trump1,1,1,0867e9a97767491fb6fc7130e085b36c,2,1.0
PQVXTRT0G1KW,2019-05-02T16:29:51.184+00:00,*TRUMP SAYS MOORE DECIDED TO WITHDRAW FROM FED PROCESS,ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;BFWGOV;GOV;US;USECO;EXE;HOT;TOP;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;ALLHOT;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;MARKETS;BFWGOV;GOV;CONEWS;US;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;CLNEWS;AGRKEY;USECO;EXE;BGOVBILLGO;HOT;MAJOR;TOP;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;TIMENI;INMONEY;MTGEKEY;CMDKEY;CECO;SRCRANK1;TIMECO;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;INEQUITY;FIASST,1252249;15038944,1252249,trump1,-9999,0,07396d86ce704f72834a01e5b2132150,-9999,0.95
PRHV1L6JIJUQ,2019-05-14T12:36:58.034+00:00,*TRUMP ENCOURAGES FED TO `MATCH' CHINA CENTRAL BANK ACTIONS,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;EXE;POL;GOVMISC;CEN;BBTWTLIGHT;SDMHANDLE;CECO;ECO;MSCINAMER;FINNEWS;FED;RLSHEAD;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;EDITPLUS;USGOV;ACEXCLUDE;DEBTKEY;ASIAX;BUSINESS;G7MEMB;BONDWIRES;HEADS;BRICECO;MISC;G7ECOS;FIALL;GOV;US;NASIA;REGIONFILT;CREDITKEY;RUNEWS;EQUITYKEY;BRIC;AGRKEY;USECO;EXE;BGOVBILLGO;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CHECO;CEN;BBTWTLIGHT;G10MEMB;GEN;BROKERLITE;MSCIEMAS;SDMHANDLE;CHINA;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;PBC;FED;SPREGIONS;POLIRISK;RLSHEAD;NRGKEY;EM;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;ASIA;FIASST,1252249;15038944,1252249,trump1,1,1,d8d18497b22f4beb978207a4bbc04e47,1,1.0
QTRXQ0T0G1KW,2021-05-27T16:27:36.521+00:00,*YELLEN: CORE RESPONSIBILITY FOR INFLATION CONTROL IS WITH FED,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;BUD;HEADS;INF;G7ECOS;GOV;US;USECO;EXE;GOVMISC;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;INF;MISC;G7ECOS;FIALL;GOV;US;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;16419156,1442491,yellen,0,1,4e11506ea10a4768a87485d6c4b79650,1,1.0
QCDKNRDWRGGC,2020-06-23T10:47:51.988+00:00,*TRUMP: TOLD FED GOVT TO ARREST ANYONE WHO VANDALIZES MONUMENTS,BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;HEADS;GOV;US;EXE;POL;BBTWTLIGHT;SDMHANDLE;MSCINAMER;RLSHEAD;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;EDITPLUS;USGOV;ACEXCLUDE;G7MEMB;BONDWIRES;HEADS;MISC;GOV;US;REGIONFILT;EQUITYKEY;EXE;BGOVBILLGO;POL;WORLD;DEVECO;BBTWTLIGHT;G10MEMB;GEN;SDMHANDLE;SRCRANK1;MSCINAMER;BGOVCODES;BZNEWS;NEGATIVE;DC;SPREGIONS;POLIRISK;RLSHEAD;FIRSTWORD;BFW,1252249;19363085,1252249,trump1,-9999,0,d0469942a68b4721b0768a8038043c88,-9999,1.0
RD4039DWRGG1,2022-06-07T13:28:21.116+00:00,*YELLEN: BUDGET POLICY CAN COMPLEMENT FED IN FIGHTING INFLATION,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;GOV;US;USECO;GOVMISC;RIF;TRE;CECO;ECO;MSCINAMER;FINNEWS;FINMIN;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;ECOSTAT;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;BUD;HEADS;INF;MISC;G7ECOS;FIALL;GOV;US;CREDITKEY;EQUITYKEY;AGRKEY;USECO;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;BROKERLITE;TRE;ECOINDIC;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;DC;FLASHG7;SPREGIONS;POLIRISK;NRGKEY;CMDGLOMAC;G8;RATESKEY;FIASST;FINMIN,1442491;6221366,1442491,yellen,-9999,0,c264e9822daa45c686266625db0e11e7,-9999,1.0
R2ON5XV0H1XC,2021-11-16T20:49:09.715+00:00,"*BIDEN HAS NOT MADE DECISION YET ON FED CHAIR PICK, PERSON SAYS",BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;CNGNOMS;POL;GOVMISC;CEN;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;CNG;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;CPNYCNT1;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;CNGNOMS;POL;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,17594698;13387985,13387985,biden,-9999,0,9c6c1dac0b4044f88f93814a2fc60e0d,-9999,1.0
LIIGJE1A1I4K,2011-03-23T12:40:26.875+00:00,*OSBORNE SAYS OBR SEES INFLATION DROPPING TO 2.5% NEXT YEAR,BNALL;BNK;BOE;BON;BUD;BUSINESS;CBM;CECO;CEN;CMD;COEVNT;CORPFIN;COS;CP;ECO;ECOFI;EUROPE;FIN;FINMIN;FINNEWS;FLASHG7;G7ECOS;GBN;GLT;GOV;GOVMISC;HEADS;HOM;INF;LOANS;MAC;MARKETS;MMK;MOR;MSCIDVEUR;MSCIWORLD;NRG;POL;REL;SRCRANK1;TAX;UK;UKECO;ECOINDIC;ESCB;FIALL;FIASST;FISUB;G10MEMB;G7MEMB;G8;GEN;INDUSTRIES;MISC;RESREL;SPREGIONS;WORLD,15227081;4149228,4149228,osborne,0,1,e1cc529e6d204547a985994412f50b82,0,1.0
PR7NPUT1UM13,2019-05-09T00:22:43.037+00:00,*TRUMP:FED GOVT TO REIMBURSE 90% OF PANAMA CITY BEACH STORM COST,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;HEADS;BFWGOV;GOV;US;EXE;RIF;BFWDC;MSCINAMER;FIRSTWORD;BFW;BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;NATRISK;G7MEMB;BONDWIRES;HEADS;MISC;BFWGOV;GOV;LATAM;US;PANAMA;REGIONFILT;EQUITYKEY;CENAM;EXE;BGOVBILLGO;WORLD;DEVECO;G10MEMB;RIF;GEN;BFWDC;SRCRANK1;MSCINAMER;BGOVCODES;BZNEWS;DC;SPREGIONS;POLIRISK;EM;FIRSTWORD;ESG;BFW;ESGENV,1252249;7564212,1252249,trump1,-9999,0,02b6bce1a3054214887b3623aef4b8f9,-9999,1.0
PGPIQUT2MPDS,2018-10-16T19:42:30.933+00:00,*TRUMP SAYS FEDERAL RESERVE IS HIS BIGGEST THREAT: FOX BUSINESS,BIZNEWS;MSCIWORLD;NORTHAM;USGOV;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;BFWGOV;GOV;US;USECO;EXE;GOVMISC;CEN;RIF;BFWDC;CECO;ECO;MSCINAMER;FINNEWS;FED;FIRSTWORD;BFW;METALKEY;BIZNEWS;MSCIWORLD;NORTHAM;GLOBALMACR;USGOV;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;FIALL;BFWGOV;GOV;US;REGIONFILT;CREDITKEY;EQUITYKEY;AGRKEY;USECO;EXE;BGOVBILLGO;WORLD;GOVMISC;FXKEY;DEVECO;OILKEY;CEN;G10MEMB;RIF;GEN;BFWDC;BROKERLITE;CMDKEY;CECO;SRCRANK1;ECO;MSCINAMER;BGOVCODES;FINNEWS;BZNEWS;DC;FLASHG7;FED;SPREGIONS;POLIRISK;NRGKEY;FIRSTWORD;CMDGLOMAC;BFW;G8;RATESKEY;FIASST,1252249;17946588,1252249,trump1,2,1,128e3118be4d4107b823f720ca9991f2,-9999,0.95
P7HGWPSYF01S,2018-04-20T12:19:37.325+00:00,*HAMMOND: CARNEY WANTED TO CONFIRM HIS VIEW TO THE MARKET,BIZNEWS;MSCIWORLD;UKECO;ACEXCLUDE;BUSINESS;HEADS;G7ECOS;MARKETS;GOV;GOVMISC;RIF;EUROPE;FRX;CECO;ECO;FINNEWS;UKTRE;UKGOV;UK;MSCIDVEUR;FINMIN;BIZNEWS;MSCIWORLD;GLOBALMACR;UKECO;ACEXCLUDE;DEBTKEY;BUSINESS;G7MEMB;BONDWIRES;HEADS;MISC;G7ECOS;MARKETS;GOV;EMEAREGION;CREDITKEY;EQUITYKEY;BGOVBILLGO;WORLD;GOVMISC;COMMONW;FXKEY;DEVECO;G10MEMB;RIF;EUROPE;FRX;CECO;SRCRANK1;ECO;BGOVCODES;FINNEWS;UKTRE;SPREGIONS;POLIRISK;UKGOV;UK;RATESKEY;MSCIDVEUR;FINMIN,1645371;1711120,1645371,hammond,0,1,66ac53d314664b5595e265f435fefb2f,0,0.9
