,suid,headline,timestamp_clean,relevant,hawk_dove,_reviewed,_untrained
10111,S2C2Z3KFCAO0,*DALY: NEED MORE IMPROVEMENT IN NONHOUSING SERVICES INFLATION,2023-10-10 18:11:27.111000-04:00,1,1,1,
10112,L20HZ81A1I4I,*HOENIG: FED MUST BE SURE NOT TO DISRUPT MARKET WITH MBS SALES,2010-05-06 18:57:08.612000+00:00,1,0,,
10113,QGRM29T0AFB6,"*POWELL: OVER TIME, OUR GUIDANCE WILL PROVIDE POWERFUL SUPPORT",2020-09-16 18:58:57.728000+00:00,1,0,,
10114,L3G7KM0WGOHX,*HOENIG SAYS RECOVERY MAY BE `STRONGER THAN ANTICIPATED',2010-06-03 17:15:00.001000+00:00,1,1,,
10115,L3O7BX1A1I4H,*BERNANKE SAYS IT `TAKES A WHILE' FOR MONETARY POLICY TO WORK,2010-06-08 00:43:09.021000+00:00,1,0,,
10116,L3P79Z1A1I4I,*EVANS SAYS 3.5 PERCENT GROWTH THIS YEAR IS A `MODEST OBJECTIVE',2010-06-08 13:39:35.854000+00:00,1,0,,
10117,L4U7M40WGOI7,*LOCKHART SAYS UNEMPLOYMENT WILL `GRADUALLY' DECLINE,2010-06-30 17:30:00.004000+00:00,1,0,,
10118,L6J4V01A1I4I,*BERNANKE: FED ACTED IN CRISIS FOR SAKE OF `MAIN STREET',2010-08-02 14:42:36.919000+00:00,1,0,,
10119,Q6QZNYT0G1L1,*KASHKARI SAYS TUESDAY'S FED RATE CUT TOOK OUT INSURANCE,2020-03-06 01:19:10.749000+00:00,1,-2,1,
10120,Q0XARJT0AFB5,*DALY: FED MUST GET INFLATION BACK TO 2% BEFORE NEXT DOWNTURN,2019-11-13 19:42:55.377000+00:00,1,-1,,
10121,LABYTJ0S8Z62,*BERNANKE SAYS PREVIOUS PURCHASES AIDED RECOVERY,2010-10-15 12:15:00.018000+00:00,1,0,,
10122,RHJSTODWX2PS,*BOSTIC: FED HAS WORK TO DO WITH INFLATION `LONG WAY' FROM 2%,2022-09-01 20:27:24.226000+00:00,1,1,,
10123,Q0Z2IKT1UM10,*FED'S BULLARD: WE SHOULD EXPECT U.S. JOB GROWTH TO SLOW DOWN,2019-11-14 18:42:00.004000+00:00,1,-1,,
10124,Q1BSUYDWX2PV,"*MESTER SEES RISKS TILTED TO THE DOWNSIDE, CITES WEAK INVESTMENT",2019-11-21 15:40:10.769000+00:00,1,-1,,
10125,PEOXXBT2MPDS,*MESTER: `PRETTY STRONG' JOBS REPORT SUPPORTS GRADUAL HIKE PATH,2018-09-07 15:05:35.635000+00:00,1,2,1,
10126,LAVFUN1A1I4I,*HOENIG SAYS MORE QUANTITATIVE EASING A 'DANGEROUS GAMBLE',2010-10-26 00:25:35.697000+00:00,1,0,,
10127,Q1BT2RDWRGG1,"*KASHKARI: TRADE WAR, TARIFFS HAVE IMPACTED BUSINESS INVESTMENT",2019-11-21 15:44:51.648000+00:00,1,-1,,
10128,LBGYYG1A1I4I,*BERNANKE SAYS `WE'RE NOT IN THE BUSINESS' OF CREATING INFLATION,2010-11-06 15:27:52.822000+00:00,1,0,,
10129,Q2D4Y7T0G1L3,"*POWELL: SLUGGISH GROWTH ABROAD, TRADE DEVELOPMENTS ARE WEIGHING",2019-12-11 19:32:31.745000+00:00,1,-1,,
10130,OD8Q8S6KLVR5,*TARULLO: NO QUESTION THAT LOW RATES CAN FOSTER OVERLEVERAGE,2016-09-09 10:14:52.085000-04:00,1,1,1,
10131,LC3V5C0S8Z5V,*BERNANKE: FED WON'T HAVE PROBLEMS EXITING `AT APPROPRIATE TIME',2010-11-19 02:00:00.008000+00:00,1,0,,
10132,P04ZBF6TTDS0,*POWELL: IDEALLY OVER TIME ALL CEN. BANK BALANCE SHEETS SHRINK,2017-11-28 16:33:15.448000+00:00,1,0,,
10133,LG215W1A1I4I,*BERNANKE:FED TO ALSO ASSESS STIMULUS BASED ON UNEMPLOYMENT RATE,2011-02-03 18:39:32.555000+00:00,1,0,,
10134,RMWC6KDWX2PS,*POWELL:STANCE ISN'T YET RESTRICTIVE ENOUGH EVEN W/ TODAY'S MOVE,2022-12-14 19:44:44.047000+00:00,1,2,1,
10135,LHDZ1O1A1I4I,"*BERNANKE: FED AIMING NOT TO STAY `TOO EASY, TOO LONG'",2011-03-01 15:58:36.436000+00:00,1,1,,
10136,LHE2GJ1A1I4H,"*BERNANKE:FED TO LOOK AT INFLATION, EMPLOYMENT WHEN ASSESSING QE",2011-03-01 17:12:19.772000+00:00,1,0,,
10137,Q3JEMTT0G1KY,*EVANS: SEEN A LOT OF UNCERTAINTY ASSOCIATED WITH TARIFF POLICY,2020-01-03 15:20:53.384000+00:00,1,-1,,
10138,QUT6GYT1UM13,*POWELL: WANT SLR TO BE BACKSTOP TO RISK-BASED CAPITAL RULES,2021-06-16 19:07:46.414000+00:00,0,,1,
10139,RC1ZT7T1UM11,*EVANS SAYS IT’S `LIKELY’ THE FED WILL RAISE RATES ABOVE NEUTRAL,2022-05-18 01:00:00.002000+00:00,1,2,,
10140,LHFVS11A1I4I,"*BERNANKE: STATES, LOCALITIES MAKING PROGRESS ON BUDGETS",2011-03-02 16:43:13.568000+00:00,1,0,,
10141,P0AIUH6JTSE9,"*BULLARD: GOODFRIEND VIEWS NOT PREDICTABLE, INSIGHTS ARE WELCOME",2017-12-01 16:25:00+00:00,0,,1,
10142,Q6RUUBT0G1L7,"*BULLARD: WE'RE MONITORING THE SITUATION, WILLING TO DO MORE",2020-03-06 12:32:35.960000+00:00,1,-2,1,
10143,LHI1LX1A1I4I,*KOCHERLAKOTA SAYS TOO EARLY TO IMPLEMENT EXIT STRATEGY,2011-03-03 20:44:21.876000+00:00,1,0,,
10144,R9IJ1KDWLU6H,*HARKER SAYS HIS ESTIMATE FOR THE NEUTRAL FED RATE IS 2.5%,2022-03-29 15:29:44.479000+00:00,1,2,,
10145,LITEXE1A1I4I,*BULLARD: MAY HAVE NOT CONTAINED TOO BIG TO FAIL FACTOR ENOUGH,2011-03-29 10:39:14.249000+00:00,0,,1,
10146,LITF6Z1A1I4I,*BULLARD SAYS MAY ACT WITH POLICY REGARDLESS OF FISCAL SITUATION,2011-03-29 10:44:59.703000+00:00,1,0,,
10147,LJN6Q30WGOI9,*DUKE SAYS CREDIT AVAILABILITY EASING FOR SMALL FIRMS,2011-04-14 13:00:00.003000+00:00,1,0,,
10148,LKBQR91A1I4I,*BERNANKE SAYS `WE HAVE CREATED NEW WAYS' ON MONETARY POLICY,2011-04-27 18:45:09.608000+00:00,1,0,,
10149,LL1IPO0S8Z7N,*KOCHERLAKOTA SAYS RATE INCREASE HINGES ON 1.5% CORE INFLATION,2011-05-11 17:00:00.013000+00:00,1,0,,
10150,R7GNM0T1UM1A,*BULLARD:NO REASON WE CAN'T TRIM BAL SHEET EFFECTIVELY AS BEFORE,2022-02-17 18:06:00.984000+00:00,1,1,,
10151,LLE4ER1A1I4L,*BULLARD SAYS LAST JOBS REPORT WAS `REASONABLY GOOD',2011-05-18 12:08:51.606000+00:00,1,0,,
10152,LLFZXD0M5ULS,*DUDLEY SEES `CONSIDERABLE WAY' BEFORE FED MEETS DUAL MANDATE,2011-05-19 12:30:00.007000+00:00,1,0,,
10153,RS103JDWRGGA,*BULLARD: APPROPRIATE MONETARY POLICY CAN KEEP LOWERING INF.,2023-03-24 13:40:00.008000+00:00,1,1,,
10154,LLGCSV1A1I4N,*DUDLEY SAYS FED CAN CREATE `GOOD ENVIRONMENT' FOR GROWTH,2011-05-19 17:05:19.949000+00:00,1,0,,
10155,LOBV501A1I4S,*BERNANKE SAYS `OVERHANG OF DISTRESSED HOUSES' A PROBLEM,2011-07-14 14:34:12.437000+00:00,1,0,,
10156,RC1HF5T1UM1A,"*POWELL: IN HINDSIGHT, PROBABLY SHOULD HAVE RAISED RATES EARLIER",2022-05-17 18:16:17.911000+00:00,1,2,1,
10157,LP3O5Q1A1I4I,*BULLARD SAYS 2Q GDP NUMBER IN LINE WITH MARKET EXPECTATIONS,2011-07-29 14:56:14.736000+00:00,1,0,,
10158,LPTIS50M5UOB,*DUDLEY SAYS POLICY MAKERS GAVE `SOBER ASSESSMENT' OF ECONOMY,2011-08-12 14:00:00.003000+00:00,1,0,,
10159,LQK24I1A1I4J,*BULLARD SAYS HOUSING PRICES ARE `BOUNCING ALONG A BOTTOM',2011-08-26 21:53:06.921000+00:00,1,0,,
10160,LR5Q010WGOIK,*EVANS SAYS LOW RATES SHOULD BE CONDITIONAL ON UNEMPLOYMENT RATE,2011-09-07 15:15:00.015000+00:00,1,0,,
10161,LR5Q010WGOIM,*EVANS: RATE SHOULD STAY LOW UNTIL UNEMPLOYMENT FALLS TO 7%-7.5%,2011-09-07 15:15:00.016000+00:00,1,-2,1,
10162,S8557U59E8LC,*POWELL: LOOKING FOR GREATER CONFIDENCE INFLATION IS MOVING DOWN,2024-01-31T19:38:18.953+00:00,1,1,1,
10163,LSI3OW1A1I4J,*FISHER: FED MUST NOT PROMPT EXPECTATION IT WILL LET PRICES RISE,2011-10-03 17:38:56.064000+00:00,1,0,,
10164,PTJYIYDWRGG0,"*TRUMP SAYS HE CAN DEMOTE POWELL, BUT DIDN'T THREATEN TO DO IT",2019-06-23 13:00:00.007000+00:00,0,,1,
10165,LSYS6E1A1I4I,*FISHER SAYS HIGHER INFLATION IS NOT ISSUE FACING U.S. ECONOMY,2011-10-12 17:49:26.513000+00:00,1,0,,
10166,LT8ICC0M5UL1,*EVANS SAYS APPROPRIATE POLICY RESPONSE OF `UTMOST IMPORTANCE',2011-10-17 23:59:22.718000+00:00,1,0,,
10167,LU1PJC1A1I4I,*BERNANKE SAYS MANDATE-CONSISTENT INFLATION IS 2% OR `BIT LESS',2011-11-02 18:18:48.624000+00:00,1,0,,
10168,Q79ATQDWX2PS,*POWELL: BOND BUYING WILL FOSTER MORE ACCOMMODATIVE CONDITIONS,2020-03-15 22:37:02.126000+00:00,1,-2,1,
10169,LU1R2C1A1I4I,*BERNANKE SAYS `THERE HAS BEEN A CERTAIN AMOUNT OF BAD LUCK',2011-11-02 18:51:48.345000+00:00,1,0,,
10170,LU1R551A1I4I,*BERNANKE SAYS `WE CAN'T DISASSOCIATE OURSELVES FROM EUROPE',2011-11-02 18:53:29.698000+00:00,1,0,,
10171,QU11HIT1UM0X,*QUARLES: BENEFIT IN REDUCING FED BALANCE SHEET IN THE FUTURE,2021-06-01 14:27:18.526000+00:00,1,1,,
10172,LUPDX51A1I4J,*EVANS SAYS HIS VIEW ON STIMULUS `UNUSUAL' ON FOMC,2011-11-15 13:10:17.128000+00:00,1,0,,
10173,LVFQJ51A1I4K,*LOCKHART SAYS BOND-BUYING MAKES MORE SENSE IN RECESSION,2011-11-29 18:40:17.444000+00:00,1,0,,
10174,LXDQNU0WGOJN,*DUDLEY SAYS `OUTLOOK FOR INFLATION IS MODERATE',2012-01-06 13:59:32.205000+00:00,1,0,,
10175,LXDQNV0WGOHX,*DUDLEY SAYS WEAK HOME PRICES HAVE REDUCED CREDIT AVAILABILITY,2012-01-06 13:59:32.210000+00:00,1,0,,
10176,Q3UK3VT0AFBC,*WILLIAMS: EXPECTATIONS MAY WEAKEN IF INFLATION STAYS UNDER 2%,2020-01-09 16:30:00.003000+00:00,1,-1,,
10177,Q7CAKBDWRGG0,*FEDS' MESTER: CRITICAL THERE IS SUFFICIENT MARKET LIQUIDTY,2020-03-17 13:24:11.293000+00:00,1,-2,1,
10178,RWK7FKDWLU68,*WILLIAMS: NEED TO TALK MORE ABOUT ROLE OF BOARDS OF DIRECTORS,2023-06-20 16:06:56.274000+00:00,0,,1,
10179,RWYWQ2T0G1KW,"*POWELL: NEED STRENGTHENING OF REGULATORY, SUPERVISORY PRACTICES",2023-06-28 14:39:38.694000+00:00,0,,1,
10180,M1CYIB1BWXDW,*PLOSSER: FED USE OF BALANCE SHEET MAY ERODE FISCAL DISCIPLINE,2012-03-26 11:30:00.001000+00:00,1,0,,
10181,Q41UTRT0G1KY,"*ROSENGREN: DOWNSIDE RISKS INCLUDE TRADE, SLOWER GLOBAL GROWTH",2020-01-13 15:02:40.401000+00:00,1,-1,,
10182,M31SAR1A1I4J,*BERNANKE SAYS `WE REMAIN PREPARED TO DO MORE',2012-04-25 18:20:51.516000+00:00,1,-2,1,
10183,M31SQG1A1I4I,*BERNANKE SAYS `WE ARE DOING A GREAT DEAL',2012-04-25 18:30:16.894000+00:00,1,0,,
10184,RWLZCUDWRGG1,*COOK: COMM BANKS SHOULDN'T BE BURDENED BY RULES OF LARGE BANKS,2023-06-21 15:07:42.682000+00:00,0,,1,
10185,Q45PTDT0AFBH,*FED'S HARKER: POLICY NOW ACCOMMODATIVE BUT LITTLE INFLATION,2020-01-15 16:29:37.535000+00:00,1,-1,,
10186,Q499RGDWX2PW,*FED'S HARKER WANTS TO SEE TRADE UNCERTAINTY RESOLVED,2020-01-17 14:33:16.850000+00:00,1,-1,,
10187,Q4ZDYNDWLU6G,*CLARIDA: IMPORTANT TO GET INFLATION UP TO 2%,2020-01-31 17:01:35.453000+00:00,1,-1,,
10188,RXQY8YT1UM0W,*BULLARD TO REMAIN WITH FED UNTIL AUG. 14 IN ADVISORY CAPACITY,2023-07-13 18:05:22.370000+00:00,0,,1,
10189,Q55377DWLU6E,*FED SAYS 4Q DEMAND FOR COMMERCIAL AND INDUSTRIAL LOANS WEAKENED,2020-02-03 19:00:00.002000+00:00,1,-1,,
10190,Q7CU4RDWX2PU,*BOSTIC: FED IS COMMITTED TO PROVIDING AS MUCH SUPPORT AS WE CAN,2020-03-17 20:31:00+00:00,1,-2,1,
10191,PFQERVT0AFB4,*POWELL: WANT STRONGEST REGULATION TO APPLY TO BIGGEST BANKS,2018-09-27 20:40:43.166000+00:00,0,,1,
10192,MR2G7V1A1I4M,*FISHER: FED DOESN'T NEED A `PRIMA DONNA' AS NEXT CHIEF,2013-08-05 16:23:55.976000+00:00,0,,1,
10193,RVJA7MDWX2PT,*PHILADELPHIA FED’S PAT HARKER TAKES PART IN ECONOMIC DISCUSSION,2023-05-31 17:35:46.873000+00:00,0,,1,
10194,QJWMZJDWX2PS,*CLARIDA: CENTRAL BANK DIGITAL CURRENCY UNDER ACTIVE FED STUDY,2020-11-16 19:47:43.707000+00:00,0,,1,
10195,PUWDSHT0AFBG,*BULLARD: CENTRAL BANKS AROUND WORLD LOOKING AT CRYPTO CURRENCY,2019-07-19 16:29:05.976000+00:00,0,,1,
10196,Q58TRRDWLU71,*FED'S DALY: EXPECT CHINA TO SEE COUPLE OF QTRS OF SLOWER GROWTH,2020-02-05 19:21:27.773000+00:00,1,-1,,
10197,MJZ25U1A1I4I,*BERNANKE SAYS 7.7% JOBLESSS IS ELEVATED,2013-03-20 18:32:18.374000+00:00,1,-1,1,
10198,ML7D8O0D9L36,*EVANS: FED SHOULDN'T `OBSESS' ABOUT PRICES WITH INFLATION LOW,2013-04-13 16:46:00.813000+00:00,1,0,,
10199,Q5AANTT0AFB6,*KAPLAN: VIRUS COULD SUBTRACT AROUND 0.4 PPT FROM U.S. GROWTH,2020-02-06 14:23:53.548000+00:00,1,-1,,
10200,MONL1T1A1I4I,*BERNANKE SAYS MONETARY POLICY WILL CONTINUE TO SUPPORT RECOVERY,2013-06-19 18:37:05.832000+00:00,1,-2,1,
10201,Q5I7C6DWRGG6,"*DALY SEES VIRUS HITTING CHINA GROWTH FOR AT LEAST ONE, TWO QTRS",2020-02-10 21:15:00.002000+00:00,1,-1,,
10202,O6B0O0707QX5,*FED SAYS PAST ENERGY-PRICE SLIDE ALSO DAMPING INFLATION,2016-04-27 18:00:00.255000+00:00,1,0,,
10203,PI7IEGDWRGG0,*POWELL: IMPORTANT TO TAILOR REGULATIONS FOR SMALLER BANKS,2018-11-14 23:25:28.879000+00:00,0,,1,
10204,MU3RAL1QQP75,*FISHER: FED BOND-BUYING MESSAGE MAY HAVE INCREASED UNCERTAINTY,2013-10-03 17:15:00.004000+00:00,1,0,,
10205,Q7M07DT0G1L7,*FED'S BULLARD SAYS U.S. JOBLESS RATE COULD RISE TO 30% IN 2Q,2020-03-22 19:16:25.929000+00:00,1,-2,1,
10206,N20PCO6TTDSB,*DUDLEY SAYS LONG TIME TO GO BEFORE RAISING SHORT TERM RATES,2014-03-06 13:55:36.424000+00:00,1,0,,
10207,QZUNDPT0AFB5,*POWELL: I RESPECT THE AUTHORITY OF VICE CHAIR FOR SUPERVISION,2021-09-22 18:58:37.654000+00:00,0,,1,
10208,NACV0V6KLVSL,*KOCHERLAKOTA: MISTAKE TO GO TOO EARLY RAISING INTEREST RATES,2014-08-15 15:58:07.997000+00:00,1,0,,
10209,ND3KI80NKF12,*EVANS REPEATS CALL FOR EXCEPTIONAL PATIENCE IN RAISING RATES,2014-10-08 12:30:00.008000+00:00,1,0,,
10210,NENBJK6VDKI1,*MESTER: RAISING RATES TOO LATE MEANS RAISING FASTER,2014-11-07 01:45:20.751000+00:00,1,2,,
10211,QHHETCDWX2Q3,*BOWMAN:FED MULLING COMMUNITY BANK ASSET GROWTH REGULATORY ISSUE,2020-09-30 17:40:00.002000+00:00,0,,1,
10212,OI6YEZ6S972C,*YELLEN: I INTEND TO SERVE OUT MY FOUR-YEAR TERM,2016-12-14 20:04:11.211000+00:00,0,,1,
10213,OWLEI56K50XS,*YELLEN: I INTEND TO SERVE OUT MY TERM AS CHAIR,2017-09-20 19:08:29.853000+00:00,0,,1,
10214,OS0R906KLVR7,*POWELL: FED LOOKING AT ENHANCED SUPPLEMENTARY LEVERAGE RATIO,2017-06-26 10:00:00.007000+00:00,0,,1,
10215,Q5JYJODWRGG3,"*BULLARD: MUST BE CAREFUL WITH VIRUS, THERE IS TAIL RISK THERE",2020-02-11 19:42:00.001000+00:00,1,-1,,
10216,RWLZAXDWLU68,"*JEFFERSON: SUPPORTS MEASURED, TAILORED APPROACH TO REGULATION",2023-06-21 15:06:33.582000+00:00,0,,1,
10217,OLNAVN6KLVR8,*RESTRICTING FED INDEPENDENCE WOULD BE LOSS FOR NATION: MESTER,2017-02-20 01:12:22.530000+00:00,0,,1,
10218,RR7KTRT0G1KX,*FED WOULD NEED CONGRESS APPROVAL TO ISSUE RETAIL CBDC: POWELL,2023-03-08 15:39:28.007000+00:00,0,,1,
10219,P8W31ST0AFB9,*MESTER SUGGESTS FED PUBLISH A FINANCIAL STABILITY REPORT,2018-05-18 07:00:00.006000+00:00,0,,1,
10220,NXPO5C6K50YG,*LACKER: CASE FOR FED RAISING RATES NOW IS `STRONG',2015-11-12 17:00:00.030000+00:00,1,2,1,
10221,QH42JPT1UM21,"*MESTER: FEDNOW SERVICE TO CLEAR, SETTLE PAYMENTS WITHIN SECONDS",2020-09-23 13:00:00.015000+00:00,0,,1,
10222,Q16EHQDWLU6H,"*MESTER: FED STUDYING DIGITAL CURRENCY, NO PLANS TO GO THAT WAY",2019-11-18 17:41:50.982000+00:00,0,,1,
10223,QML8KAT1UM0W,*MESTER: FED STUDYING IMPLICATIONS OF DIGITAL CURRENCIES,2021-01-07 23:43:22.088000+00:00,0,,1,
10224,Q5LH7ST1UM0X,"*POWELL: FED LIKELY TO NEED QE, FORWARD GUIDANCE IN A DOWNTURN",2020-02-12 15:19:04.459000+00:00,1,-1,,
10225,QQHBDIT0G1KW,*POWELL: FED VERY FOCUSED ON CHALLENGE ON IMPROVING DIVERSITY,2021-03-24 15:08:06.085000+00:00,0,,1,
10226,O4T8NESYF01U,*YELLEN: MORE SLACK IN LABOR MARKET THAN JOBLESS RATE SUGGESTS,2016-03-29 17:02:02.079000+00:00,1,0,,
10227,O5HDK16JTSET,*KAPLAN: NEGATIVE RATES HAVE NUMBER OF SIDE-EFFECTS,2016-04-11 17:50:25.921000+00:00,1,0,,
10228,P4TEGGSYF01S,"*POWELL THANKS YELLEN FOR HER SUPPORT, CONTRIBUTIONS",2018-02-27 15:17:04.953000+00:00,0,,1,
10229,O58N326VDKHU,*KAPLAN SAYS POLICY MAKERS SHOULDN'T SPECULATE ON FUTURES MOVES,2016-04-07 00:37:50.866000+00:00,1,0,,
10230,KYPHHP0S8Z5U,*FED'S FISHER CALLS FOR ACCORD TO BREAK UP BIG FINANCIAL FIRMS,2010-03-03 13:00:00.001000+00:00,0,,1,
10231,NW9OSB6JTSE9,*DUDLEY: FED NEEDS TO BE FLEXIBLE IN APPROACH TO POLICY,2015-10-15 15:09:47.128000+00:00,1,0,,
10232,PZJC7GT0AFBB,*FED'S WILLIAMS: T-BILL PURCHASES AIM TO RESTORE AMPLE RESERVES,2019-10-17 20:20:00.003000+00:00,1,-1,1,
10233,KI3TGZ0D9L36,*BERNANKE CITES CONCERN HOUSE PRICES MAY `OVERSHOOT' TO DOWNSIDE,2009-04-14 18:46:11.040000+00:00,1,-2,1,
10234,L99GD40S8Z6A,*FED'S LACKER SAYS REGULATORY OVERHAUL MAY NOT END BAILOUTS,2010-09-24 16:56:33.891000+00:00,0,,1,
10235,LJP4U40S8Z63,*EVANS SAYS HE'S NOT CONVINCED FED SHOULD TACKLE ASSET BUBBLES,2011-04-15 14:00:00.003000+00:00,1,0,,
10236,OVTZA96JTSE9,*FED'S KAPLAN: BIG ISSUE AFTER HURRICANE IS HOW TO REBUILD,2017-09-05 23:44:33.391000+00:00,1,0,,
10237,Q5YASQDWLU6I,*BOSTIC: U.S. ELECTION CREATES SOME UNCERTAINTY FOR BUSINESSES,2020-02-19 13:29:14.516000+00:00,1,-1,,
10238,OMVCXESYF01S,*YELLEN: ECONOMIC PROJECTIONS VERY LITTLE CHANGED FROM DECEMBER,2017-03-15 18:34:26.580000+00:00,1,0,,
10239,PF7ADIT1UM0W,*RICHARD CLARIDA SWORN IN AS FEDERAL RESERVE VICE CHAIRMAN,2018-09-17 13:00:00.014000+00:00,0,,1,
10240,NZGEZN6K50XU,*FED SAYS FOMC RESUMED ITS MEETING IN WASHINGTON AT 9 A.M.,2015-12-16 14:02:11.309000+00:00,0,,1,
10241,LF11M41A1I4J,*TARULLO SAYS STRESS EXERCISE NOT A `SCORECARD',2011-01-14 19:18:04.747000+00:00,0,,1,
10242,PSOVDUT0G1KW,*WILLIAMS CONCLUDES EVENT IN NEW YORK,2019-06-06 18:01:06.541000+00:00,0,,1,
10243,LVDOB30M5UTG,"*OVERALL DELINQUENCY RATES WERE 10% DURING 3RD QTR, FED SAYS",2011-11-28 16:00:00.021000+00:00,1,-2,1,
10244,PO6A5HT0AFB8,"*POWELL PLANS TO SERVE HIS 4-YR TERM, SAYS TRUMP CAN'T FIRE HIM",2019-03-10 23:00:00.017000+00:00,0,,1,
10245,Q7M07LT0G1KY,"*2Q GDP COULD DROP RECORD 50%, BULLARD SAYS IN PHONE INTERVIEW",2020-03-22 19:16:33.322000+00:00,1,-2,1,
10246,R1MXHXBYLVCW,*BILL WOULD PREVENT FED OFFICIALS FROM TRADING INDIV. STOCKS: DJ,2021-10-27 12:03:33.757000+00:00,0,,1,
10247,PRO1J1T0G1KZ,*HARKER SEES RISK EXPECTATIONS SLIP IF KEEP MISSING 2% INFLATION,2019-05-17 20:45:00.003000+00:00,1,0,,
10248,Q61WEGDWLU6A,*BULLARD:'I HAVE BEEN CONCERNED BY YIELD CURVE ISSUES',2020-02-21 12:08:40.082000+00:00,1,-1,,
10249,MKP56W0WGOM3,*BULLARD: FOMC SHOULD BE WARY OF POSSIBLE ASSET PRICE BUBBLES,2013-04-03 20:42:33.099000+00:00,1,0,,
10250,M3ESP00U4ESQ,"*FED RELEASES STATEMENT ON MEETING BETWEEN TARULLO, BANKERS",2012-05-02 19:00:00.002000+00:00,0,,1,
10251,RZSRGOT0AFB5,*FED SAYS REGIONS HAD FLOOD-INSURANCE REGULATORY VIOLATIONS,2023-08-22 15:00:00.005000+00:00,0,,1,
10252,NRJAMY6JTSEE,*YELLEN: DODD-FRANK DIDN'T ENSHRINE TOO-BIG-TO-FAIL,2015-07-15 14:52:10.299000+00:00,0,,1,
10253,L1LMNQ3TCF0J,*FED SAYS U.S. ECONOMY HAS `CONTINUED TO STRENGTHEN',2010-04-28 18:14:14.391000+00:00,1,1,,
10254,Q6MU2CT0G1L1,*MESTER: NEGATIVE IMPACT COULD LAST AFTER VIRUS HAS STABILIZED,2020-03-03 19:50:00.005000+00:00,1,-1,,
10255,RBO4M7DWLU6Y,*WILLIAMS: BAL-SHEET CUTS GIVE SPACE FOR 50 BPS AT NEXT MEETINGS,2022-05-10 13:22:00.005000+00:00,1,2,1,
10256,QJWJE8T0G1LC,*CLARIDA REITERATES NO LIFTOFF UNTIL INFLATION SUSTAINED AT 2%,2020-11-16 19:00:00.003000+00:00,1,0,,
10257,LOA5T60FLV88,*FED'S FISHER SAYS HE'S DOUBTFUL QE2 WAS EFFECTIVE,2011-07-13 17:20:00.001000+00:00,1,0,,
10258,OBA42V6K50YF,"*KAPLAN: NEGATIVE RATES COULD HURT MONEY MARKETS, FINANCIAL COS.",2016-08-02 11:04:07.477000+00:00,1,0,,
10259,RJLBSYDWLU6E,*NY FED SAYS SEPT. 3-YEAR INFLATION EXPECTATIONS 2.91% VS 2.76%,2022-10-11 15:00:00.012000+00:00,1,0,,
10260,QSAF1GT0AFB6,"*POWELL: IN THE LAST EXPANSION, LABOR SUPPLY SHOWED UP",2021-04-28 18:51:16.229000+00:00,1,0,,
10261,NF1QZV09D4CE,*POWELL: NEW RULES MAKE BANKS LESS WILLING TO HOLD RISKY LOANS,2014-11-14 21:00:00.009000+00:00,0,,1,
10262,RS16LMT0G1KY,*BULLARD SAYS HIS BASELINE FORECAST ASSUMES BANK STRESS ABATES,2023-03-24 15:20:10.583000+00:00,1,0,,
10263,MAKMB91A1I4N,*LACKER SAYS EXCESSIVE STUDENT BORROWING POTENTIAL `TRAGEDY',2012-09-19 00:21:09.441000+00:00,1,0,,
10264,Q6N6FTT0AFB5,*EVANS: VIRUS LIKELY TO HAVE QUARTER TO HALF-YEAR ECONOMY IMPACT,2020-03-03 23:55:05.157000+00:00,1,-1,,
10265,KXZXMX0S8Z6P,*PLOSSER SAYS FED FACES THREATS TO ITS INDEPENDENCE,2010-02-17 17:45:00.006000+00:00,0,,1,
10266,NLO9XI6K50Y4,"*FISCHER SAYS ECB QE TO LIFT EUROPEAN GROWTH, WILL BENEFIT U.S.",2015-03-23 16:20:00.006000+00:00,1,0,,
10267,Q7MBUBT0AFB5,"*KASHKARI: SEEING STRESSES IN MUNIS, CORPORATE BOND MARKET",2020-03-22 23:27:47.348000+00:00,1,-2,1,
10268,QMFO7MDWX2Q1,*MESTER: FED MORE COGNIZANT OF DISPARATE IMPACT OF ITS POLICIES,2021-01-04 23:35:46.383000+00:00,1,0,,
10269,RQYUDET0G1L1,*BARKIN SEES SIGNS THAT FED’S RATE HIKES ARE HAVING AN IMPACT,2023-03-03 17:30:00.002000-05:00,1,1,,
10270,Q168PKDWRGG5,*FED RELEASES STATEMENT ON POWELL/TRUMP MEETING,2019-11-18 15:36:56.820000+00:00,0,,1,
10271,Q5YBM5DWRGG5,*EDUCATION IS `BEST THING' TO ADDRESS INCOME INEQUALITY: MESTER,2020-02-19 13:46:53.220000+00:00,0,,1,
10272,Q5JRC4DWX2QD,*POWELL: CHINA HAS PLENTY OF FISCAL SPACE TO RESPOND TO DOWNTURN,2020-02-11 17:02:28.406000+00:00,1,0,,
10273,M0Z9SK0WGOL4,"*U.S. INDUSTRIAL PRODUCTION LITTLE CHANGED IN FEBRUARY, FED SAYS",2012-03-16 13:15:00+00:00,0,,1,
10274,Q6OFBOT0G1L0,*BULLARD SAYS RISKS ARE RISING THAT VIRUS COULD BE MORE SEVERE,2020-03-04 16:04:36.722000+00:00,1,-1,,
10275,PC2CRPT0AFB4,*KUDLOW: `I SUPPORT WHAT JAY POWELL IS DOING',2018-07-18 13:14:13.295000+00:00,0,,1,
